source,seed,n_estimators,oob_score,test_accuracy,test_macro_f1,test_weighted_f1,f1_glioma,f1_meningioma,f1_no_tumor,f1_pituitary,experiment
rf_tree_growth,9,25,0.7774714052287581,0.771,0.7767158804759545,0.7615029094454312,0.7536231884057971,0.6307977736549165,0.8729641693811075,0.849478390461997,augmented_r1
rf_tree_growth,9,50,0.8302696078431373,0.798,0.8062356129180565,0.7895349249061644,0.7867494824016563,0.6642066420664207,0.9108910891089109,0.8630952380952381,augmented_r1
rf_tree_growth,9,100,0.8562091503267973,0.8,0.809302235562528,0.7925712976398736,0.7787234042553192,0.6714285714285714,0.9174917491749175,0.8695652173913043,augmented_r1
rf_tree_growth,9,200,0.8728553921568627,0.8,0.8090257485064829,0.7923737365551672,0.7761194029850746,0.6738351254480287,0.9174917491749175,0.8686567164179104,augmented_r1
rf_tree_growth,9,300,0.8764297385620915,0.801,0.8098138115192215,0.7931381291900889,0.7784946236559139,0.6762589928057554,0.9180327868852459,0.8664688427299704,augmented_r1
rf_tree_growth,9,400,0.8788807189542484,0.801,0.8092795459301744,0.7931830379700766,0.7761194029850746,0.6774774774774774,0.9144736842105263,0.8690476190476191,augmented_r1
rf_tree_growth,9,500,0.8788807189542484,0.798,0.8055948297093348,0.7899299043110681,0.7708779443254818,0.6726618705035972,0.9084967320261438,0.8703427719821163,augmented_r1
